track_id;track_name;genre_id;album_id;track_length_seconds;composer
971;"Wild in the Streets";2;23;278;"Jon Bon Jovi"
972;"Let It Rock";2;23;180;"Jon Bon Jovi"
973;"Raise Your Hands";2;23;196;"Jon Bon Jovi"
974;"Without Love";2;23;254;"Jon Bon Jovi"
975;"I'd Die For You";2;23;242;"Jon Bon Jovi"
976;"In and Out of Love";2;23;245;"Jon Bon Jovi"
977;"Gimme Shelter";2;218;278;"Mick Jagger"
978;"Love in Vain";2;218;243;"Mick Jagger"
979;"Country Honk";2;218;187;"Mick Jagger"
980;"Live with Me";2;218;193;"Mick Jagger"
981;"Let It Bleed";2;218;326;"Mick Jagger"
982;"Midnight Rambler";2;218;426;"Mick Jagger"
983;"You Got the Silver";2;218;145;"Mick Jagger"
984;"Monkey Man";2;218;213;"Mick Jagger"
985;"You Can't Always Get What You Want";2;218;439;"Mick Jagger"
986;"Gimme Shelter";2;219;279;"Mick Jagger"
987;"Sympathy for the Devil";2;219;358;"Mick Jagger"
988;"No Expectations";2;219;278;"Mick Jagger"
989;"Dear Doctor";2;219;167;"Mick Jagger"
990;"Parachute Woman";2;219;152;"Mick Jagger"
991;"Jigsaw Puzzle";2;219;392;"Mick Jagger"
992;"Street Fighting Man";2;219;187;"Mick Jagger"
993;"Prodigal Son";2;219;166;"Mick Jagger"
994;"Stray Cat Blues";2;219;310;"Mick Jagger"
995;"Factory Girl";2;219;136;"Mick Jagger"
996;"Salt of the Earth";2;219;316;"Mick Jagger"
997;"Crazy";3;220;233;"Amy Winehouse"
998;"Rehab";3;220;231;"Amy Winehouse"
999;"You Know I'm No Good";3;220;279;"Amy Winehouse"
1000;"Me & Mr Jones";3;220;213;"Amy Winehouse"
1001;"Just Friends";3;220;193;"Amy Winehouse"
1002;"Back to Black";3;220;223;"Amy Winehouse"
1003;"Love Is a Losing Game";3;220;167;"Amy Winehouse"
1004;"Tears Dry on Their Own";3;220;203;"Amy Winehouse"
1005;"Wake Up Alone";3;220;284;"Amy Winehouse"
1006;"Some Unholy War";3;220;216;"Amy Winehouse"
1007;"Caught Up in You";2;50;274;"Donnie Van Zant"
1008;"Fantasy Girl";2;50;216;"Donnie Van Zant"
1009;"Hold On Loosely";2;50;265;"Donnie Van Zant"
1010;"If I'd Been the One";2;50;236;"Donnie Van Zant"
1011;"Rockin' Into the Night";2;50;270;"Donnie Van Zant"
1012;"Back Where You Belong";2;50;273;"Donnie Van Zant"
1013;"Teacher Teacher";2;50;242;"Donnie Van Zant"
1014;"WildEyed Southern Boys";2;50;279;"Donnie Van Zant"
1015;"You Keep Runnin' Away";2;50;243;"Donnie Van Zant"
1016;"Caught Up in You (Live)";2;50;320;"Donnie Van Zant"
1017;"Fantasy Girl (Live)";2;50;269;"Donnie Van Zant"
1018;"Hold On Loosely (Live)";2;50;310;"Donnie Van Zant"
1019;"If I'd Been the One (Live)";2;50;279;"Donnie Van Zant"
1020;"Rockin' Into the Night (Live)";2;50;310;"Donnie Van Zant"
1021;"Back Where You Belong (Live)";2;50;310;"Donnie Van Zant"
1022;"Teacher Teacher (Live)";2;50;279;"Donnie Van Zant"
1023;"WildEyed Southern Boys (Live)";2;50;320;"Donnie Van Zant"
1024;"You Keep Runnin' Away (Live)";2;50;279;"Donnie Van Zant"
1025;"Caught Up in You (Live '83)";2;50;320;"Donnie Van Zant"
1026;"Fantasy Girl (Live '83)";2;50;269;"Donnie Van Zant"
1027;"Hold On Loosely (Live '83)";2;50;310;"Donnie Van Zant"
1028;"If I'd Been the One (Live '83)";2;50;279;"Donnie Van Zant"
1029;"Rockin' Into the Night (Live '83)";2;50;310;"Donnie Van Zant"
1030;"Back Where You Belong (Live '83)";2;50;310;"Donnie Van Zant"
1031;"Teacher Teacher (Live '83)";2;50;279;"Donnie Van Zant"
1032;"WildEyed Southern Boys (Live '83)";2;50;320;"Donnie Van Zant"
1033;"You Keep Runnin' Away (Live '83)";2;50;279;"Donnie Van Zant"
1034;"Caught Up in You (Live '84)";2;50;320;"Donnie Van Zant"
1035;"Fantasy Girl (Live '84)";2;50;269;"Donnie Van Zant"
1036;"Hold On Loosely (Live '84)";2;50;310;"Donnie Van Zant"
1037;"If I'd Been the One (Live '84)";2;50;279;"Donnie Van Zant"
1038;"Rockin' Into the Night (Live '84)";2;50;310;"Donnie Van Zant"
1039;"Back Where You Belong (Live '84)";2;50;310;"Donnie Van Zant"
1040;"Teacher Teacher (Live '84)";2;50;279;"Donnie Van Zant"
1041;"WildEyed Southern Boys (Live '84)";2;50;320;"Donnie Van Zant"
1042;"You Keep Runnin' Away (Live '84)";2;50;279;"Donnie Van Zant"
1043;"Caught Up in You (Live '85)";2;50;320;"Donnie Van Zant"
1044;"Fantasy Girl (Live '85)";2;50;269;"Donnie Van Zant"
1045;"Hold On Loosely (Live '85)";2;50;310;"Donnie Van Zant"
1046;"If I'd Been the One (Live '85)";2;50;279;"Donnie Van Zant"
1047;"Rockin' Into the Night (Live '85)";2;50;310;"Donnie Van Zant"
1048;"Back Where You Belong (Live '85)";2;50;310;"Donnie Van Zant"
1049;"Teacher Teacher (Live '85)";2;50;279;"Donnie Van Zant"
1050;"WildEyed Southern Boys (Live '85)";2;50;320;"Donnie Van Zant"
1051;"You Keep Runnin' Away (Live '85)";2;50;279;"Donnie Van Zant"
1052;"Caught Up in You (Live '86)";2;50;320;"Donnie Van Zant"
1053;"Fantasy Girl (Live '86)";2;50;269;"Donnie Van Zant"
1054;"Hold On Loosely (Live '86)";2;50;310;"Donnie Van Zant"
1055;"If I'd Been the One (Live '86)";2;50;279;"Donnie Van Zant"
1056;"Rockin' Into the Night (Live '86)";2;50;310;"Donnie Van Zant"
1057;"Crazy In Love";1;1;238;"Shawn Carter"
1058;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1059;"Umbrella";3;3;263;"Shawn Carter"
1060;"I Will Always Love You";4;4;263;"Dolly Parton"
1061;"Bohemian Rhapsody";2;12;547;"Freddie Mercury"
1062;"Smooth Criminal";3;155;256;"Michael Jackson"
1063;"Hey Jude";2;221;432;"John Lennon"
1064;"Toxic";3;37;213;"Cathy Dennis"
1065;"I Wanna Dance with Somebody";3;222;320;"George Merrill"
1066;"Billie Jean";3;24;238;"Michael Jackson"
1067;"Lose Yourself";17;62;316;"Jeff Bass"
1068;"Hotel California";2;21;431;"Don Felder"
1069;"Shape of You";3;18;241;"Ed Sheeran"
1070;"No Diggity";17;223;259;"William Roberts"
1071;"I Want It That Way";3;224;213;"Max Martin"
1072;"Sweet Child O' Mine";2;14;433;"Guns N' Roses"
1073;"Uptown Funk";15;10;227;"Mark Ronson"
1074;"All of Me";1;15;304;"John Stephens"
1075;"Thriller";3;24;405;"Rod Temperton"
1076;"Take On Me";3;29;196;"Morten Harket"
1077;"I Gotta Feeling";3;6;242;"David Guetta"
1078;"Don't Stop Believin'";2;13;286;"Jonathan Cain"
1079;"We Found Love";3;27;226;"Calvin Harris"
1080;"I'm Yours";3;9;269;"Jason Mraz"
1081;"Stayin' Alive";7;41;220;"Barry Gibb"
1082;"Can't Stop the Feeling!";3;42;223;"Max Martin"
1083;"Despacito";5;19;259;"Luis Fonsi"
1084;"Wake Me Up Before You GoGo";3;225;219;"George Michael"
1085;"I Will Survive";7;33;239;"Dino Fekaris"
1086;"Rolling in the Deep";3;11;232;"Adele Adkins"
1087;"Don't You Worry Child";9;35;225;"Steve Angello"
1088;"All Star";2;226;209;"Greg Camp"
1089;"I Want to Break Free";2;5;213;"John Deacon"
1090;"Can't Feel My Face";3;227;213;"Max Martin"
1091;"I'm a Believer";2;39;166;"Neil Diamond"
1092;"We Are the Champions";2;43;155;"Freddie Mercury"
1093;"I Will Follow You Into the Dark";6;228;203;"Ben Gibbard"
1094;"I'm Yours";14;229;269;"Lauryn Hill"
1095;"I Love Rock 'n' Roll";2;NULL;152;"Alan Merrill"
1096;"Viva La Vida";3;32;258;"Guy Berryman"
1097;"Don't Stop Me Now";2;28;202;"Freddie Mercury"
1098;"Clocks";3;20;253;"Guy Berryman"
1099;"Livin' on a Prayer";2;23;269;"Jon Bon Jovi"
1100;"Uptown Girl";3;47;203;"Billy Joel"
1101;"I'm Your Baby Tonight";1;230;263;"L.A. Reid"
1102;"Walking on Sunshine";3;231;213;"Kimberley Rew"
1103;"Hey Ya!";17;7;229;"Andre Benjamin"
1104;"I Kissed a Girl";3;232;193;"Lukasz Gottwald"
1105;"Livin' La Vida Loca";5;233;232;"Ricardo Arjona"
1106;"Don't Speak";3;234;272;"Gwen Stefani"
1107;"Set Me Free";2;235;255;"Dave Clark"
1108;"Lonely Nights";2;235;258;"Dave Clark"
1109;"The Last Time";2;235;263;"Dave Clark"
1110;"The Way You Look Tonight";13;235;279;"Dave Clark"
1111;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1112;"I'm Gonna Love You";2;235;257;"Dave Clark"
1113;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1114;"The Way You Move";2;235;257;"Dave Clark"
1115;"I'm Gonna Be There";2;235;258;"Dave Clark"
1116;"I'm Gonna Take You Home";2;235;258;"Dave Clark"
1117;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1118;"I'm Gonna Love You";2;235;257;"Dave Clark"
1119;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1120;"The Way You Move";2;235;257;"Dave Clark"
1121;"I'm Gonna Be There";2;235;258;"Dave Clark"
1122;"I'm Gonna Take You Home";2;235;258;"Dave Clark"
1123;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1124;"I'm Gonna Love You";2;235;257;"Dave Clark"
1125;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1126;"The Way You Move";2;235;257;"Dave Clark"
1127;"I'm Gonna Be There";2;235;258;"Dave Clark"
1128;"I'm Gonna Take You Home";2;235;258;"Dave Clark"
1129;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1130;"I'm Gonna Love You";2;235;257;"Dave Clark"
1131;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1132;"The Way You Move";2;235;257;"Dave Clark"
1133;"I'm Gonna Be There";2;235;258;"Dave Clark"
1134;"I'm Gonna Take You Home";2;235;258;"Dave Clark"
1135;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1136;"I'm Gonna Love You";2;235;257;"Dave Clark"
1137;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1138;"The Way You Move";2;235;257;"Dave Clark"
1139;"I'm Gonna Be There";2;235;258;"Dave Clark"
1140;"I'm Gonna Take You Home";2;235;258;"Dave Clark"
1141;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1142;"I'm Gonna Love You";2;235;257;"Dave Clark"
1143;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1144;"The Way You Move";2;235;257;"Dave Clark"
1145;"I'm Gonna Be There";2;235;258;"Dave Clark"
1146;"I'm Gonna Take You Home";2;235;258;"Dave Clark"
1147;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1148;"I'm Gonna Love You";2;235;257;"Dave Clark"
1149;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1150;"The Way You Move";2;235;257;"Dave Clark"
1151;"I'm Gonna Be There";2;235;258;"Dave Clark"
1152;"I'm Gonna Take You Home";2;235;258;"Dave Clark"
1153;"I'm Gonna Make You Mine";2;235;258;"Dave Clark"
1154;"I'm Gonna Love You";2;235;257;"Dave Clark"
1155;"I'm Gonna Be Alright";2;235;255;"Dave Clark"
1156;"The Way You Move";2;235;257;"Dave Clark"
1157;"Crazy in Love";1;1;236;"Shawn Carter"
1158;"Crazy in Love";1;1;236;"Shawn Carter"
1159;"Baby Boy";1;1;255;"Shawn Carter"
1160;"Naughty Girl";1;1;232;"Shawn Carter"
1161;"Yes";1;1;258;"Beyoncé Knowles"
1162;"Signs";1;1;256;"Beyoncé Knowles"
1163;"Speechless";1;1;259;"Shawn Carter"
1164;"The Closer I Get to You";1;1;265;"James Mtume"
1165;"Dangerously in Love 2";1;1;255;"Shawn Carter"
1166;"Crazy in Love";3;236;236;"Shawn Carter"
1167;"Baby Boy";3;236;255;"Shawn Carter"
1168;"Naughty Girl";3;236;232;"Shawn Carter"
1169;"Yes";3;236;258;"Beyoncé Knowles"
1170;"Signs";3;236;256;"Beyoncé Knowles"
1171;"Speechless";3;236;259;"Shawn Carter"
1172;"The Closer I Get to You";3;236;265;"James Mtume"
1173;"Dangerously in Love 2";3;236;255;"Shawn Carter"
1174;"Run the World (Girls)";3;237;242;"Terius Nash"
1175;"End of Time";3;237;265;"Terius Nash"
1176;"I Was Here";3;237;259;"Diane Warren"
1177;"Best Thing I Never Had";3;237;271;"Kane Beatz"
1178;"Party";3;237;252;"Beyoncé Knowles"
1179;"Love on Top";3;237;249;"Beyoncé Knowles"
1180;"Countdown";3;237;232;"Beyoncé Knowles"
1181;"1+1";3;237;291;"Beyoncé Knowles"
1182;"I Care";3;237;262;"Beyoncé Knowles"
1183;"I Miss You";3;237;249;"Beyoncé Knowles"
1184;"Schoolin' Life";3;237;233;"Beyoncé Knowles"
1185;"Dance for You";3;237;310;"Beyoncé Knowles"
1186;"Run the World (Girls)";1;238;242;"Terius Nash"
1187;"End of Time";1;238;265;"Terius Nash"
1188;"I Was Here";1;238;259;"Diane Warren"
1189;"Best Thing I Never Had";1;238;271;"Kane Beatz"
1190;"Party";1;238;252;"Beyoncé Knowles"
1191;"Love on Top";1;238;249;"Beyoncé Knowles"
1192;"Countdown";1;238;232;"Beyoncé Knowles"
1193;"1+1";1;238;291;"Beyoncé Knowles"
1194;"I Care";1;238;262;"Beyoncé Knowles"
1195;"I Miss You";1;238;249;"Beyoncé Knowles"
1196;"Schoolin' Life";1;238;233;"Beyoncé Knowles"
1197;"Dance for You";1;238;310;"Beyoncé Knowles"
1198;"Formation";3;239;239;"Beyoncé Knowles"
1199;"Hold Up";3;239;262;"Beyoncé Knowles"
1200;"Sorry";3;239;232;"Beyoncé Knowles"
1201;"6 Inch";3;239;267;"Beyoncé Knowles"
1202;"Don't Hurt Yourself";3;239;311;"Beyoncé Knowles"
1203;"Freedom";3;239;289;"Kendrick Lamar"
1204;"All Night";3;239;340;"Beyoncé Knowles"
1205;"Crazy Crazy Nights";2;240;213;"Paul Stanley"
1206;"Calling Dr. Love";2;241;196;"Paul Stanley"
1207;"Heaven's on Fire";2;242;180;"Paul Stanley"
1208;"Strutter";2;NULL;207;"Paul Stanley"
1209;"Rock and Roll All Nite";2;243;183;"Paul Stanley"
1210;"Lick It Up";2;244;211;"Vincent Cusano"
1211;"Deuce";2;NULL;192;"Gene Simmons"
1212;"God of Thunder";2;245;305;"Gene Simmons"
1213;"Love Gun";2;246;216;"Paul Stanley"
1214;"Detroit Rock City";2;245;243;"Paul Stanley"
1215;"I Was Made for Lovin' You";2;247;288;"Paul Stanley"
1216;"Forever";2;248;281;"Paul Stanley"
1217;"Unholy";2;249;233;"Gene Simmons"
1218;"Psycho Circus";2;250;258;"Paul Stanley"
1219;"Shout It Out Loud";2;245;158;"Paul Stanley"
1220;"I Love It Loud";2;251;224;"Gene Simmons"
1221;"Black Diamond";2;NULL;308;"Stan Penridge"
1222;"Do You Love Me";2;245;235;"Bobby Shad"
1223;"Cold Gin";2;NULL;261;"Ace Frehley"
1224;"Let Me Go";24;241;196;"Gene Simmons"
1225;"Beth";2;245;166;"Peter Criss"
1226;"Rock Bottom";2;252;225;"Gene Simmons"
1227;"Hide Your Heart";2;248;272;"Paul Stanley"
1228;"Heaven's on Fire";2;244;181;"Paul Stanley"
1229;"She";2;NULL;189;"Gene Simmons"
1230;"Plaster Caster";2;253;314;"Gene Simmons"
1231;"Tears Are Falling";2;254;213;"Vincent Cusano"
1232;"War Machine";2;251;213;"Paul Stanley"
1233;"God Gave Rock 'N' Roll to You II";2;249;323;"Bob Halligan Jr."
1234;"Hard Luck Woman";2;241;204;"Paul Stanley"
1235;"Love Her All I Can";2;243;154;"Stan Penridge"
1236;"Rock and Roll All Nite";2;255;183;"Paul Stanley"
1237;"Room Service";2;241;175;"Gene Simmons"
1238;"C'mon and Love Me";2;243;161;"Paul Stanley"
1239;"Got to Choose";2;252;197;"Paul Stanley"
1240;"I Want You";2;241;203;"Gene Simmons"
1241;"God of Thunder";2;NULL;305;"Gene Simmons"
1242;"Parasite";2;NULL;162;"Ace Frehley"
1243;"C'mon and Love Me";2;255;161;"Paul Stanley"
1244;"Shandi";2;256;228;"Adam Mitchell"
1245;"Lick It Up";2;244;211;"Vincent Cusano"
1246;"Sure Know Something";2;247;238;"Paul Stanley"
1247;"Love Gun";2;253;216;"Paul Stanley"
1248;"Hotter Than Hell";2;252;196;"Paul Stanley"
1249;"I Stole Your Love";2;246;197;"Paul Stanley"
1250;"Rock and Roll All Nite";2;253;183;"Paul Stanley"
1251;"Christine Sixteen";2;246;193;"Gene Simmons"
1252;"Strutter";2;255;207;"Paul Stanley"
1253;"God of Thunder";2;253;305;"Gene Simmons"
1254;"Rock and Roll All Nite";2;255;183;"Paul Stanley"
1255;"Amor De Cabaret";2;257;266;"Chester Bennington"
1256;"Numb";2;257;213;"Chester Bennington"
1257;"Breaking The Habit";2;257;227;"Chester Bennington"
1258;"Faint";2;257;200;"Chester Bennington"
1259;"Somewhere I Belong";2;257;223;"Chester Bennington"
1260;"Lying From You";2;257;206;"Chester Bennington"
1261;"Hit The Floor";2;257;211;"Chester Bennington"
1262;"Easier To Run";2;257;258;"Chester Bennington"
1263;"Faint (Live)";2;258;203;"Chester Bennington"
1264;"From The Inside";2;257;211;"Chester Bennington"
1265;"Nobody's Listening";2;257;211;"Chester Bennington"
1266;"Don't Stay";2;257;244;"Chester Bennington"
1267;"Somewhere I Belong (Live)";2;258;239;"Chester Bennington"
1268;"Breaking The Habit (Live)";2;258;250;"Chester Bennington"
1269;"Numb (Live)";2;258;232;"Chester Bennington"
1270;"Lying From You (Live)";2;258;216;"Chester Bennington"
1271;"Papercut";2;110;213;"Chester Bennington"
1272;"One Step Closer";2;110;203;"Chester Bennington"
1273;"With You";2;110;219;"Chester Bennington"
1274;"Points Of Authority";2;110;203;"Chester Bennington"
1275;"Crawling";2;110;223;"Chester Bennington"
1276;"Runaway";2;110;220;"Chester Bennington"
1277;"By Myself";2;110;225;"Chester Bennington"
1278;"In The End";2;110;219;"Chester Bennington"
1279;"A Place For My Head";2;110;214;"Chester Bennington"
1280;"Forgotten";2;110;213;"Chester Bennington"
1281;"Cure For The Itch";2;110;212;"Chester Bennington"
1282;"Pushing Me Away";2;110;206;"Chester Bennington"
1283;"One Step Closer (Live)";2;258;203;"Chester Bennington"
1284;"Papercut (Live)";2;258;214;"Chester Bennington"
1285;"Points Of Authority (Live)";2;258;206;"Chester Bennington"
1286;"Runaway (Live)";2;258;219;"Chester Bennington"
1287;"My December";2;110;232;"Chester Bennington"
1288;"My December (Live)";2;258;231;"Chester Bennington"
1289;"What I've Done";2;259;225;"Chester Bennington"
1290;"Given Up";2;259;232;"Chester Bennington"
1291;"Leave Out All The Rest";2;259;219;"Chester Bennington"
1292;"Bleed It Out";2;259;227;"Chester Bennington"
1293;"Shadow Of The Day";2;259;266;"Chester Bennington"
1294;"What I've Done (Live)";2;260;234;"Chester Bennington"
1295;"Given Up (Live)";2;260;240;"Chester Bennington"
1296;"Leave Out All The Rest (Live)";2;260;224;"Chester Bennington"
1297;"Bleed It Out (Live)";2;260;232;"Chester Bennington"
1298;"Shadow Of The Day (Live)";2;260;273;"Chester Bennington"
1299;"New Divide";2;261;284;"Chester Bennington"
1300;"The Catalyst";2;262;266;"Chester Bennington"
1301;"Waiting For The End";2;262;238;"Chester Bennington"
1302;"Burning In The Skies";2;262;247;"Chester Bennington"
1303;"Iridescent";2;262;288;"Chester Bennington"
1304;"The Messenger";2;262;224;"Chester Bennington"
1305;"Devil Inside";2;263;267;"Andrew Farriss"
1306;"Smells Like Teen Spirit";2;263;302;"Kurt Cobain"
1307;"Welcome to the Jungle";2;263;270;"Axl Rose"
1308;"Paradise City";2;263;346;"Axl Rose"
1309;"Livin' on a Prayer";2;263;272;"Jon Bon Jovi"
1310;"Sweet Child o' Mine";2;263;312;"Axl Rose"
1311;"You Give Love a Bad Name";2;263;232;"Jon Bon Jovi"
1312;"Rock and Roll All Nite";2;263;177;"Paul Stanley"
1313;"Money for Nothing";2;263;311;"Mark Knopfler"
1314;"We Will Rock You";2;263;125;"Brian May"
1315;"We Are the Champions";2;263;143;"Freddie Mercury"
1316;"Eye of the Tiger";2;263;246;"Jim Peterik"
1317;"U Can't Touch This";25;264;242;"MC Hammer"
1318;"Gangsta's Paradise";25;264;304;"Larry Muggerud"
1319;"It Was a Good Day";25;264;282;"Ice Cube"
1320;"Regulate";25;264;269;"Warren G"
1321;"Jump Around";25;264;223;"Erick Sermon"
1322;"Nuthin' But a 'G' Thang";25;264;292;"Dr. Dre"
1323;"Rump Shaker";25;264;244;"WreckxnEffect"
1324;"Bust a Move";25;264;231;"Marvin Young"
1325;"Hey Ya!";3;265;269;"Andre 3000"
1326;"Umbrella";3;265;277;"Terius Nash"
1327;"Crazy in Love";3;265;239;"Shawn Carter"
1328;"Poker Face";3;265;228;"Giorgio Tuinfort"
1329;"Toxic";3;265;221;"Christian Karlsson"
1330;"Complicated";3;265;240;"Avril Lavigne"
1331;"I'm Yours";3;265;229;"Jason Mraz"
1332;"I Gotta Feeling";3;265;236;"Fernando Garibay"
1333;"Firework";3;265;223;"Ester Dean"
1334;"Raise Your Glass";3;265;209;"Max Martin"
1335;"Rolling in the Deep";3;265;238;"Paul Epworth"
1336;"Someone Like You";3;265;281;"Dan Wilson"
1337;"Mambo No. 5";5;266;214;"Dámaso Pérez Prado"
1338;"Macarena";5;266;231;"Antonio Romero Monge"
1339;"Bailando";5;266;235;"Descemer Bueno"
1340;"Livin' la Vida Loca";5;266;241;"Ricardo Arjona"
1341;"Suavemente";5;266;225;"Elvis Crespo"
1342;"La Tortura";5;266;228;"Shakira"
1343;"Despacito";5;266;262;"Luis Fonsi"
1344;"Crazy In Love";1;1;235;"Shawn Carter"
1345;"Crazy In Love (Kanye West Remix)";1;1;258;"Shawn Carter"
1346;"Baby Boy";1;1;240;"Shawn Carter"
1347;"Naughty Girl";1;1;241;"Shawn Carter"
1348;"Yes";1;1;267;"Shawn Carter"
1349;"Signs";1;1;286;"Shawn Carter"
1350;"Speechless";1;1;254;"Shawn Carter"
1351;"That's How You Like It";1;1;267;"Shawn Carter"
1352;"The Closer I Get To You";1;1;279;"Shawn Carter"
1353;"Dangerously In Love 2";1;1;297;"Shawn Carter"
1354;"Be With You";1;1;249;"Shawn Carter"
1355;"Gift From Virgo";1;1;261;"Shawn Carter"
1356;"Daddy";1;1;278;"Shawn Carter"
1357;"Crazy In Love (Fifty Shades of Grey Version)";1;267;261;"Shawn Carter"
1358;"Haunted";1;268;264;"Shawn Carter"
1359;"Drunk In Love";1;268;311;"Shawn Carter"
1360;"Blow";1;268;233;"Shawn Carter"
1361;"No Angel";1;268;220;"Shawn Carter"
1362;"Partition";1;268;297;"Shawn Carter"
1363;"Jealous";1;268;258;"Shawn Carter"
1364;"Rocket";1;268;299;"Shawn Carter"
1365;"Mine";1;268;265;"Shawn Carter"
1366;"XO";1;268;231;"Shawn Carter"
1367;"Flawless";1;268;242;"Shawn Carter"
1368;"Superpower";1;268;310;"Shawn Carter"
1369;"Heaven";1;268;279;"Shawn Carter"
1370;"Blue";1;268;229;"Shawn Carter"
1371;"07.Nov";1;268;229;"Shawn Carter"
1372;"Formation";1;239;213;"Shawn Carter"
1373;"Hold Up";1;239;267;"Shawn Carter"
1374;"Sorry";1;239;232;"Shawn Carter"
1375;"6 Inch";1;239;312;"Shawn Carter"
1376;"Don't Hurt Yourself";1;239;322;"Shawn Carter"
1377;"Daddy Lessons";1;239;321;"Shawn Carter"
1378;"Love Drought";1;239;278;"Shawn Carter"
1379;"Sandcastles";1;239;244;"Shawn Carter"
1380;"Forward";1;239;246;"Shawn Carter"
1381;"Freedom";1;239;322;"Shawn Carter"
1382;"All Night";1;239;355;"Shawn Carter"
1383;"Halo";1;127;267;"Shawn Carter"
1384;"If I Were A Boy";1;127;263;"Shawn Carter"
1385;"Single Ladies (Put a Ring On It)";1;127;239;"Shawn Carter"
1386;"Division";1;127;246;"Shawn Carter"
1387;"Diva";1;127;231;"Shawn Carter"
1388;"Sweet Dreams";1;127;244;"Shawn Carter"
1389;"Video Phone";1;127;238;"Shawn Carter"
1390;"Ego";1;127;255;"Shawn Carter"
1391;"Halo (Beyoncé & JayZ Tribute)";1;269;279;"Shawn Carter"
1392;"Brown Skin Girl";1;269;231;"Shawn Carter"
1393;"Crazy In Love";1;1;238;"Shawn Carter"
1394;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1395;"Crazy";2;270;213;"Willie Nelson"
1396;"Crazy On You";2;271;360;"Ann Wilson"
1397;"Crazy Train";2;272;320;"Ozzy Osbourne"
1398;"Crazy Love";1;273;233;"Van Morrison"
1399;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
1400;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1401;"Crazy For You";3;275;223;"John Bettis"
1402;"Crazy";2;270;213;"Willie Nelson"
1403;"Crazy On You";2;271;360;"Ann Wilson"
1404;"Crazy Train";2;272;320;"Ozzy Osbourne"
1405;"Crazy Love";1;273;233;"Van Morrison"
1406;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
1407;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1408;"Crazy For You";3;275;223;"John Bettis"
1409;"Crazy";2;270;213;"Willie Nelson"
1410;"Crazy On You";2;271;360;"Ann Wilson"
1411;"Crazy Train";2;272;320;"Ozzy Osbourne"
1412;"Crazy Love";1;273;233;"Van Morrison"
1413;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
1414;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1415;"Crazy For You";3;275;223;"John Bettis"
1416;"Crazy";2;270;213;"Willie Nelson"
1417;"Crazy On You";2;271;360;"Ann Wilson"
1418;"Crazy Train";2;272;320;"Ozzy Osbourne"
1419;"Crazy Love";1;273;233;"Van Morrison"
1420;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
1421;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1422;"Crazy For You";3;275;223;"John Bettis"
1423;"Crazy";2;270;213;"Willie Nelson"
1424;"Crazy On You";2;271;360;"Ann Wilson"
1425;"Crazy Train";2;272;320;"Ozzy Osbourne"
1426;"Crazy Love";1;273;233;"Van Morrison"
1427;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
1428;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1429;"Crazy For You";3;275;223;"John Bettis"
1430;"Crazy";2;270;213;"Willie Nelson"
1431;"Crazy On You";2;271;360;"Ann Wilson"
1432;"Crazy Train";2;272;320;"Ozzy Osbourne"
1433;"Crazy Love";1;273;233;"Van Morrison"
1434;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
1435;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1436;"Crazy For You";3;275;223;"John Bettis"
1437;"Crazy";2;270;213;"Willie Nelson"
1438;"Crazy On You";2;271;360;"Ann Wilson"
1439;"Crazy Train";2;272;320;"Ozzy Osbourne"
1440;"Crazy Love";1;273;233;"Van Morrison"
1441;"Crazy In The Night (Barking At Airplanes)";2;274;213;"Sparks"
1442;"Crazy Little Thing Called Love";2;2;152;"Freddie Mercury"
1443;"Set Fire to the Rain";3;11;267;"Adele Adkins"
1444;"Rolling in the Deep";3;11;229;"Adele Adkins"
1445;"Rumour Has It";3;11;219;"Adele Adkins"
